transaction_id,customer_id,transaction_date,subtotal,promotion_id,final_amount,true_segment,used_promo
T001927,C0322,2024-06-27,531.5,NONE,531.5,At-Risk,0
T001928,C0322,2024-03-29,606.36,P_CHAMPION,485.09,At-Risk,1
T001929,C0323,2024-04-08,149.88,NONE,149.88,Loyal,0
T001930,C0324,2024-06-03,594.44,P_WEEKEND,564.44,New,1
T001931,C0324,2024-02-06,391.02,NONE,391.02,New,0
T001932,C0324,2024-05-02,269.47,NONE,269.47,New,0
T001933,C0324,2024-05-15,351.47,NONE,351.47,New,0
T001934,C0324,2024-04-23,967.73,P_LOYAL,822.57,New,1
T001935,C0325,2024-02-17,174.62,NONE,174.62,New,0
T001936,C0326,2024-04-04,398.22,NONE,398.22,New,0
T001937,C0326,2024-05-11,344.18,P_WINBACK,258.14,New,1
T001938,C0326,2024-02-01,127.41,NONE,127.41,New,0
T001939,C0327,2024-03-06,259.39,NONE,259.39,New,0
T001940,C0328,2024-05-28,144.73,NONE,144.73,Loyal,0
T001941,C0328,2024-03-08,341.71,NONE,341.71,Loyal,0
T001942,C0328,2024-04-16,122.1,NONE,122.1,Loyal,0
T001943,C0329,2024-04-02,103.39,P_WELCOME,3.39,New,1
T001944,C0330,2024-04-11,178.67,NONE,178.67,Loyal,0
T001945,C0331,2024-02-01,190.69,NONE,190.69,New,0
T001946,C0332,2024-06-06,735.04,P_WEEKEND,705.04,At-Risk,1
T001947,C0332,2024-01-18,519.82,P_LOYAL,441.85,At-Risk,1
T001948,C0332,2024-03-03,969.43,P_LOYAL,824.02,At-Risk,1
T001949,C0332,2024-05-05,564.36,NONE,564.36,At-Risk,0
T001950,C0332,2024-05-29,622.42,P_PAYDAY,572.42,At-Risk,1
T001951,C0332,2024-06-11,969.48,NONE,969.48,At-Risk,0
T001952,C0332,2024-03-16,358.81,NONE,358.81,At-Risk,0
T001953,C0333,2024-04-17,721.96,P_PAYDAY,671.96,New,1
T001954,C0333,2024-02-02,502.97,NONE,502.97,New,0
T001955,C0333,2024-01-10,674.25,P_WEEKEND,644.25,New,1
T001956,C0333,2024-06-10,3391.58,NONE,3391.58,New,0
T001957,C0333,2024-05-31,567.05,P_PAYDAY,517.05,New,1
T001958,C0333,2024-03-04,667.47,P_WEEKEND,637.47,New,1
T001959,C0333,2024-02-08,467.06,P_WEEKEND,437.06,New,1
T001960,C0334,2024-06-07,329.69,NONE,329.69,At-Risk,0
T001961,C0334,2024-01-16,708.32,NONE,708.32,At-Risk,0
T001962,C0334,2024-06-07,841.83,NONE,841.83,At-Risk,0
T001963,C0334,2024-06-05,290.23,NONE,290.23,At-Risk,0
T001964,C0334,2024-04-07,275.35,NONE,275.35,At-Risk,0
T001965,C0334,2024-03-04,426.67,NONE,426.67,At-Risk,0
T001966,C0334,2024-03-30,852.97,NONE,852.97,At-Risk,0
T001967,C0334,2024-03-27,292.81,NONE,292.81,At-Risk,0
T001968,C0334,2024-06-20,799.94,NONE,799.94,At-Risk,0
T001969,C0334,2024-03-05,831.79,NONE,831.79,At-Risk,0
T001970,C0335,2024-06-22,113.32,NONE,113.32,Champion,0
T001971,C0335,2024-01-29,332.73,NONE,332.73,Champion,0
T001972,C0335,2024-03-25,393.72,NONE,393.72,Champion,0
T001973,C0336,2024-06-14,945.25,P_LOYAL,803.46,At-Risk,1
T001974,C0336,2024-05-22,958.89,NONE,958.89,At-Risk,0
T001975,C0336,2024-02-17,932.46,NONE,932.46,At-Risk,0
T001976,C0336,2024-01-19,418.06,NONE,418.06,At-Risk,0
T001977,C0336,2024-06-01,400.39,NONE,400.39,At-Risk,0
T001978,C0336,2024-04-18,457.96,NONE,457.96,At-Risk,0
T001979,C0336,2024-03-13,712.18,P_LOYAL,605.35,At-Risk,1
T001980,C0337,2024-03-23,136.96,P_WEEKEND,106.96,New,1
T001981,C0338,2024-05-16,943.75,NONE,943.75,New,0
T001982,C0338,2024-03-17,936.69,P_WEEKEND,906.69,New,1
T001983,C0338,2024-03-07,573.09,NONE,573.09,New,0
T001984,C0338,2024-03-22,318.09,P_WEEKEND,288.09,New,1
T001985,C0338,2024-06-18,730.66,P_LOYAL,621.06,New,1
T001986,C0339,2024-04-11,71.98,NONE,71.98,Champion,0
T001987,C0339,2024-05-23,70.76,NONE,70.76,Champion,0
T001988,C0340,2024-01-26,818.53,NONE,818.53,Champion,0
T001989,C0340,2024-03-29,984.71,NONE,984.71,Champion,0
T001990,C0340,2024-03-13,627.16,P_PAYDAY,577.16,Champion,1
T001991,C0340,2024-01-03,292.18,P_NEWYEAR,262.96,Champion,1
T001992,C0340,2024-04-09,478.58,P_PAYDAY,428.58,Champion,1
T001993,C0341,2024-06-26,317.54,NONE,317.54,Champion,0
T001994,C0342,2024-06-25,326.92,P_PAYDAY,276.92,At-Risk,1
T001995,C0342,2024-02-22,237.53,P_LOYAL,201.9,At-Risk,1
T001996,C0342,2024-06-28,922.83,P_MIDYEAR,722.83,At-Risk,1
T001997,C0342,2024-04-14,762.53,NONE,762.53,At-Risk,0
T001998,C0342,2024-03-22,491.57,NONE,491.57,At-Risk,0
T001999,C0342,2024-02-02,223.67,P_LOYAL,190.12,At-Risk,1
T002000,C0342,2024-03-10,769.91,P_LOYAL,654.42,At-Risk,1
T002001,C0342,2024-04-30,755.94,NONE,755.94,At-Risk,0
T002002,C0343,2024-03-25,270.02,NONE,270.02,New,0
T002003,C0343,2024-06-22,152.55,NONE,152.55,New,0
T002004,C0343,2024-03-10,105.21,NONE,105.21,New,0
T002005,C0344,2024-03-06,832.01,NONE,832.01,Loyal,0
T002006,C0344,2024-06-26,887.57,P_PAYDAY,837.57,Loyal,1
T002007,C0344,2024-03-04,976.51,P_LOYAL,830.03,Loyal,1
T002008,C0344,2024-04-30,260.98,NONE,260.98,Loyal,0
T002009,C0344,2024-04-12,256.95,P_PAYDAY,206.95,Loyal,1
T002010,C0344,2024-02-24,891.52,P_WEEKEND,861.52,Loyal,1
T002011,C0344,2024-06-12,313.82,NONE,313.82,Loyal,0
T002012,C0344,2024-02-20,722.1,P_PAYDAY,672.1,Loyal,1
T002013,C0344,2024-01-03,586.96,NONE,586.96,Loyal,0
T002014,C0344,2024-03-24,6616.53,NONE,6616.53,Loyal,0
T002015,C0344,2024-06-05,957.63,P_MIDYEAR,757.63,Loyal,1
T002016,C0345,2024-03-02,677.7,P_FLASH,576.04,At-Risk,1
T002017,C0345,2024-01-28,406.01,NONE,406.01,At-Risk,0
T002018,C0345,2024-06-25,337.22,P_PAYDAY,287.22,At-Risk,1
T002019,C0345,2024-01-24,833.41,NONE,833.41,At-Risk,0
T002020,C0345,2024-05-02,974.44,NONE,974.44,At-Risk,0
T002021,C0346,2024-04-17,72.9,NONE,72.9,New,0
T002022,C0347,2024-06-27,2397.12,NONE,2397.12,At-Risk,0
T002023,C0347,2024-04-27,1699.17,NONE,1699.17,At-Risk,0
T002024,C0347,2024-05-19,2863.31,NONE,2863.31,At-Risk,0
T002025,C0347,2024-03-03,1519.38,NONE,1519.38,At-Risk,0
T002026,C0347,2024-03-20,666.11,P_CHAMPION,532.89,At-Risk,1
T002027,C0347,2024-04-03,2748.76,NONE,2748.76,At-Risk,0
T002028,C0347,2024-01-21,1456.66,P_WEEKEND,1426.66,At-Risk,1
T002029,C0347,2024-02-16,1462.07,NONE,1462.07,At-Risk,0
T002030,C0347,2024-05-12,1255.91,NONE,1255.91,At-Risk,0
T002031,C0347,2024-03-26,2281.78,NONE,2281.78,At-Risk,0
T002032,C0347,2024-05-07,1284.06,NONE,1284.06,At-Risk,0
T002033,C0347,2024-04-04,794.71,P_PAYDAY,744.71,At-Risk,1
T002034,C0347,2024-04-13,2697.26,NONE,2697.26,At-Risk,0
T002035,C0347,2024-04-03,1798.97,NONE,1798.97,At-Risk,0
T002036,C0347,2024-02-10,1828.84,NONE,1828.84,At-Risk,0
T002037,C0347,2024-06-03,1870.22,NONE,1870.22,At-Risk,0
T002038,C0347,2024-04-15,1568.81,NONE,1568.81,At-Risk,0
T002039,C0347,2024-04-30,2796.73,NONE,2796.73,At-Risk,0
T002040,C0347,2024-01-03,1705.79,NONE,1705.79,At-Risk,0
T002041,C0348,2024-03-23,530.1,P_PAYDAY,480.1,At-Risk,1
T002042,C0348,2024-02-04,598.41,NONE,598.41,At-Risk,0
T002043,C0348,2024-05-01,653.31,NONE,653.31,At-Risk,0
T002044,C0348,2024-01-15,650.75,P_WEEKEND,620.75,At-Risk,1
T002045,C0348,2024-04-28,348.97,NONE,348.97,At-Risk,0
T002046,C0348,2024-03-07,342.3,NONE,342.3,At-Risk,0
T002047,C0348,2024-06-02,355.87,P_MIDYEAR,155.87,At-Risk,1
T002048,C0348,2024-04-27,618.33,NONE,618.33,At-Risk,0
T002049,C0348,2024-01-14,959.23,NONE,959.23,At-Risk,0
T002050,C0348,2024-05-03,800.53,NONE,800.53,At-Risk,0
T002051,C0349,2024-01-24,2840.69,P_WEEKEND,2810.69,At-Risk,1
T002052,C0349,2024-01-26,2605.9,NONE,2605.9,At-Risk,0
T002053,C0349,2024-03-13,2433.86,P_PAYDAY,2383.86,At-Risk,1
T002054,C0349,2024-03-29,1426.03,NONE,1426.03,At-Risk,0
T002055,C0349,2024-03-30,2627.0,NONE,2627.0,At-Risk,0
T002056,C0349,2024-03-07,691.75,NONE,691.75,At-Risk,0
T002057,C0349,2024-05-19,2210.49,NONE,2210.49,At-Risk,0
T002058,C0349,2024-01-25,2573.76,NONE,2573.76,At-Risk,0
T002059,C0349,2024-01-03,2890.59,NONE,2890.59,At-Risk,0
T002060,C0349,2024-02-01,1967.36,NONE,1967.36,At-Risk,0
T002061,C0349,2024-03-10,2476.65,NONE,2476.65,At-Risk,0
T002062,C0349,2024-05-28,1111.85,NONE,1111.85,At-Risk,0
T002063,C0349,2024-03-12,2522.0,P_CHAMPION,2017.6,At-Risk,1
T002064,C0349,2024-01-21,1693.88,NONE,1693.88,At-Risk,0
T002065,C0349,2024-04-23,1779.98,P_PAYDAY,1729.98,At-Risk,1
T002066,C0350,2024-04-14,109.31,NONE,109.31,At-Risk,0
T002067,C0351,2024-04-30,981.45,NONE,981.45,Loyal,0
T002068,C0351,2024-01-19,977.32,P_LOYAL,830.72,Loyal,1
T002069,C0351,2024-05-19,302.6,NONE,302.6,Loyal,0
T002070,C0351,2024-04-03,509.17,P_LOYAL,432.79,Loyal,1
T002071,C0351,2024-03-14,505.22,NONE,505.22,Loyal,0
T002072,C0351,2024-02-27,411.6,NONE,411.6,Loyal,0
T002073,C0352,2024-01-03,192.42,NONE,192.42,At-Risk,0
T002074,C0352,2024-05-12,224.09,NONE,224.09,At-Risk,0
T002075,C0352,2024-01-12,305.92,NONE,305.92,At-Risk,0
T002076,C0353,2024-04-03,517.98,P_CHAMPION,414.38,At-Risk,1
T002077,C0353,2024-04-25,2330.65,NONE,2330.65,At-Risk,0
T002078,C0353,2024-05-05,2659.26,NONE,2659.26,At-Risk,0
T002079,C0353,2024-05-21,760.2,P_WEEKEND,730.2,At-Risk,1
T002080,C0353,2024-03-03,1418.48,P_WEEKEND,1388.48,At-Risk,1
T002081,C0353,2024-04-17,1675.85,NONE,1675.85,At-Risk,0
T002082,C0353,2024-04-24,721.96,NONE,721.96,At-Risk,0
T002083,C0353,2024-05-02,1769.83,NONE,1769.83,At-Risk,0
T002084,C0353,2024-03-18,1953.81,P_WEEKEND,1923.81,At-Risk,1
T002085,C0353,2024-01-16,1386.89,P_CHAMPION,1109.51,At-Risk,1
T002086,C0353,2024-02-20,1431.21,NONE,1431.21,At-Risk,0
T002087,C0353,2024-04-22,1067.9,NONE,1067.9,At-Risk,0
T002088,C0353,2024-06-23,1520.73,P_WEEKEND,1490.73,At-Risk,1
T002089,C0353,2024-05-09,2360.22,NONE,2360.22,At-Risk,0
T002090,C0353,2024-05-12,2240.55,NONE,2240.55,At-Risk,0
T002091,C0354,2024-01-01,474.01,NONE,474.01,New,0
T002092,C0354,2024-04-21,726.19,NONE,726.19,New,0
T002093,C0354,2024-03-14,421.59,NONE,421.59,New,0
T002094,C0354,2024-04-30,415.6,P_WEEKEND,385.6,New,1
T002095,C0354,2024-05-11,202.6,NONE,202.6,New,0
T002096,C0354,2024-01-14,862.27,NONE,862.27,New,0
T002097,C0354,2024-05-31,394.99,P_PAYDAY,344.99,New,1
T002098,C0354,2024-06-17,209.58,P_MIDYEAR,9.58,New,1
T002099,C0354,2024-06-20,655.62,P_MIDYEAR,455.62,New,1
T002100,C0354,2024-03-25,621.82,P_LOYAL,528.55,New,1
T002101,C0355,2024-05-10,149.65,P_PAYDAY,99.65,At-Risk,1
T002102,C0356,2024-06-09,823.96,NONE,823.96,New,0
T002103,C0356,2024-04-30,2554.76,NONE,2554.76,New,0
T002104,C0356,2024-01-12,2299.75,P_CHAMPION,1839.8,New,1
T002105,C0356,2024-01-16,1503.09,NONE,1503.09,New,0
T002106,C0356,2024-05-17,2251.45,P_CHAMPION,1801.16,New,1
T002107,C0356,2024-03-06,818.54,NONE,818.54,New,0
T002108,C0356,2024-04-14,2205.02,NONE,2205.02,New,0
T002109,C0356,2024-03-14,2057.0,P_WEEKEND,2027.0,New,1
T002110,C0356,2024-05-26,834.79,P_CHAMPION,667.83,New,1
T002111,C0356,2024-02-08,604.66,P_CHAMPION,483.73,New,1
T002112,C0356,2024-03-17,12106.11,NONE,12106.11,New,0
T002113,C0356,2024-06-15,1100.24,NONE,1100.24,New,0
T002114,C0356,2024-01-25,2611.35,NONE,2611.35,New,0
T002115,C0356,2024-06-02,2312.46,P_WEEKEND,2282.46,New,1
T002116,C0357,2024-03-13,391.27,NONE,391.27,Champion,0
T002117,C0358,2024-04-26,941.5,NONE,941.5,Loyal,0
T002118,C0358,2024-06-24,937.1,NONE,937.1,Loyal,0
T002119,C0358,2024-04-04,592.75,NONE,592.75,Loyal,0
T002120,C0358,2024-05-01,805.65,NONE,805.65,Loyal,0
T002121,C0358,2024-03-29,702.25,NONE,702.25,Loyal,0
T002122,C0358,2024-04-10,822.78,P_LOYAL,699.36,Loyal,1
T002123,C0358,2024-04-01,443.25,P_WEEKEND,413.25,Loyal,1
T002124,C0359,2024-06-22,300.37,NONE,300.37,Champion,0
T002125,C0359,2024-04-24,881.3,NONE,881.3,Champion,0
T002126,C0359,2024-05-24,730.36,P_WEEKEND,700.36,Champion,1
T002127,C0359,2024-01-13,333.31,P_WEEKEND,303.31,Champion,1
T002128,C0359,2024-01-19,371.96,P_LOYAL,316.17,Champion,1
T002129,C0359,2024-04-29,461.99,NONE,461.99,Champion,0
T002130,C0360,2024-03-23,127.71,NONE,127.71,Loyal,0
T002131,C0360,2024-02-13,336.61,NONE,336.61,Loyal,0
T002132,C0360,2024-04-21,318.89,P_WEEKEND,288.89,Loyal,1
T002133,C0361,2024-06-08,120.15,NONE,120.15,At-Risk,0
T002134,C0361,2024-05-20,258.54,NONE,258.54,At-Risk,0
T002135,C0362,2024-03-06,160.59,NONE,160.59,New,0
T002136,C0362,2024-06-02,1328.11,P_WEEKEND,1298.11,New,1
T002137,C0363,2024-06-03,335.34,NONE,335.34,Champion,0
T002138,C0363,2024-04-16,267.12,NONE,267.12,Champion,0
T002139,C0364,2024-04-27,870.37,NONE,870.37,Loyal,0
T002140,C0364,2024-01-12,455.04,P_NEWYEAR,409.54,Loyal,1
T002141,C0364,2024-06-16,469.5,NONE,469.5,Loyal,0
T002142,C0364,2024-02-04,423.58,P_PAYDAY,373.58,Loyal,1
T002143,C0364,2024-01-02,830.31,NONE,830.31,Loyal,0
T002144,C0364,2024-02-09,256.74,NONE,256.74,Loyal,0
T002145,C0364,2024-01-28,556.63,NONE,556.63,Loyal,0
T002146,C0364,2024-04-07,925.16,NONE,925.16,Loyal,0
T002147,C0364,2024-05-15,474.65,NONE,474.65,Loyal,0
T002148,C0364,2024-04-05,625.82,P_LOYAL,531.95,Loyal,1
T002149,C0364,2024-02-16,375.41,P_PAYDAY,325.41,Loyal,1
T002150,C0365,2024-06-06,887.82,NONE,887.82,New,0
T002151,C0365,2024-03-07,240.52,P_WEEKEND,210.52,New,1
T002152,C0365,2024-05-27,565.02,NONE,565.02,New,0
T002153,C0365,2024-02-24,693.95,P_LOYAL,589.86,New,1
T002154,C0365,2024-03-16,706.5,P_WEEKEND,676.5,New,1
T002155,C0365,2024-03-17,287.83,NONE,287.83,New,0
T002156,C0366,2024-06-09,2973.21,P_PAYDAY,2923.21,Loyal,1
T002157,C0366,2024-03-23,934.5,NONE,934.5,Loyal,0
T002158,C0366,2024-02-06,2577.09,NONE,2577.09,Loyal,0
T002159,C0366,2024-04-01,2433.66,NONE,2433.66,Loyal,0
T002160,C0366,2024-02-19,745.66,NONE,745.66,Loyal,0
T002161,C0366,2024-05-21,2168.91,P_PAYDAY,2118.91,Loyal,1
T002162,C0366,2024-01-18,614.93,P_CHAMPION,491.94,Loyal,1
T002163,C0366,2024-06-12,2001.53,P_CHAMPION,1601.22,Loyal,1
T002164,C0366,2024-06-19,2874.92,P_PAYDAY,2824.92,Loyal,1
T002165,C0367,2024-04-03,52.55,NONE,52.55,At-Risk,0
T002166,C0367,2024-06-28,158.88,NONE,158.88,At-Risk,0
T002167,C0368,2024-04-07,61.08,NONE,61.08,At-Risk,0
T002168,C0369,2024-01-28,961.75,P_PAYDAY,911.75,At-Risk,1
T002169,C0369,2024-03-23,620.32,NONE,620.32,At-Risk,0
T002170,C0369,2024-01-27,942.16,P_CHAMPION,753.73,At-Risk,1
T002171,C0369,2024-05-25,978.13,NONE,978.13,At-Risk,0
T002172,C0369,2024-04-20,1466.24,NONE,1466.24,At-Risk,0
T002173,C0369,2024-03-31,807.63,P_PAYDAY,757.63,At-Risk,1
T002174,C0369,2024-04-04,1727.62,P_PAYDAY,1677.62,At-Risk,1
T002175,C0369,2024-05-16,2373.76,P_PAYDAY,2323.76,At-Risk,1
T002176,C0369,2024-01-01,527.62,P_CHAMPION,422.1,At-Risk,1
T002177,C0369,2024-01-05,9824.72,NONE,9824.72,At-Risk,0
T002178,C0369,2024-02-21,2168.94,NONE,2168.94,At-Risk,0
T002179,C0369,2024-05-16,1303.87,NONE,1303.87,At-Risk,0
T002180,C0370,2024-04-14,793.74,P_PAYDAY,743.74,Champion,1
T002181,C0370,2024-04-23,819.77,NONE,819.77,Champion,0
T002182,C0370,2024-03-27,415.49,NONE,415.49,Champion,0
T002183,C0370,2024-06-11,954.9,NONE,954.9,Champion,0
T002184,C0370,2024-03-14,787.88,NONE,787.88,Champion,0
T002185,C0370,2024-03-18,977.59,NONE,977.59,Champion,0
T002186,C0370,2024-02-23,805.13,P_WEEKEND,775.13,Champion,1
T002187,C0371,2024-05-25,1926.21,P_PAYDAY,1876.21,Loyal,1
T002188,C0371,2024-04-08,1384.91,NONE,1384.91,Loyal,0
T002189,C0371,2024-02-13,1996.26,P_PAYDAY,1946.26,Loyal,1
T002190,C0371,2024-04-19,876.58,P_CHAMPION,701.26,Loyal,1
T002191,C0371,2024-05-22,850.91,P_WEEKEND,820.91,Loyal,1
T002192,C0371,2024-04-21,2676.88,NONE,2676.88,Loyal,0
T002193,C0371,2024-04-27,2350.71,NONE,2350.71,Loyal,0
T002194,C0371,2024-01-21,2154.51,NONE,2154.51,Loyal,0
T002195,C0371,2024-05-29,515.0,NONE,515.0,Loyal,0
T002196,C0371,2024-03-01,1796.09,P_WEEKEND,1766.09,Loyal,1
T002197,C0371,2024-05-28,1485.42,NONE,1485.42,Loyal,0
T002198,C0371,2024-03-12,1022.71,NONE,1022.71,Loyal,0
T002199,C0371,2024-06-28,1905.99,P_CHAMPION,1524.79,Loyal,1
T002200,C0372,2024-06-05,77.41,P_PAYDAY,27.41,New,1
T002201,C0373,2024-04-15,155.87,NONE,155.87,At-Risk,0
T002202,C0373,2024-01-23,168.64,NONE,168.64,At-Risk,0
T002203,C0374,2024-02-25,885.45,P_LOYAL,752.63,Champion,1
T002204,C0374,2024-05-28,272.85,NONE,272.85,Champion,0
T002205,C0374,2024-03-03,248.69,P_WEEKEND,218.69,Champion,1
T002206,C0374,2024-05-20,557.06,NONE,557.06,Champion,0
T002207,C0374,2024-03-15,407.69,NONE,407.69,Champion,0
T002208,C0374,2024-04-20,870.68,P_LOYAL,740.08,Champion,1
T002209,C0374,2024-05-06,383.32,NONE,383.32,Champion,0
T002210,C0374,2024-02-15,260.24,P_PAYDAY,210.24,Champion,1
T002211,C0374,2024-03-17,280.37,P_WEEKEND,250.37,Champion,1
T002212,C0374,2024-02-17,557.46,NONE,557.46,Champion,0
T002213,C0375,2024-01-16,384.0,NONE,384.0,New,0
T002214,C0375,2024-03-06,715.78,NONE,715.78,New,0
T002215,C0375,2024-06-07,463.41,NONE,463.41,New,0
T002216,C0375,2024-03-21,988.61,NONE,988.61,New,0
T002217,C0375,2024-01-23,660.6,P_WEEKEND,630.6,New,1
T002218,C0376,2024-05-29,411.09,NONE,411.09,Champion,0
T002219,C0376,2024-02-06,484.83,NONE,484.83,Champion,0
T002220,C0376,2024-04-25,356.45,NONE,356.45,Champion,0
T002221,C0376,2024-05-01,277.98,NONE,277.98,Champion,0
T002222,C0376,2024-01-22,711.75,NONE,711.75,Champion,0
T002223,C0376,2024-05-07,715.82,NONE,715.82,Champion,0
T002224,C0376,2024-06-04,487.36,NONE,487.36,Champion,0
T002225,C0377,2024-06-05,149.86,P_WINBACK,112.39,At-Risk,1
T002226,C0377,2024-01-19,259.42,P_WINBACK,194.56,At-Risk,1
T002227,C0377,2024-04-05,359.95,NONE,359.95,At-Risk,0
T002228,C0378,2024-04-01,185.83,NONE,185.83,Loyal,0
T002229,C0378,2024-04-30,111.98,P_WEEKEND,81.98,Loyal,1
T002230,C0379,2024-05-09,581.19,NONE,581.19,New,0
T002231,C0379,2024-04-16,374.02,P_WEEKEND,344.02,New,1
T002232,C0379,2024-06-08,469.52,P_PAYDAY,419.52,New,1
T002233,C0379,2024-04-08,987.1,NONE,987.1,New,0
T002234,C0379,2024-02-05,805.15,NONE,805.15,New,0
T002235,C0379,2024-02-12,338.13,P_LOYAL,287.41,New,1
T002236,C0379,2024-03-26,329.98,NONE,329.98,New,0
T002237,C0379,2024-04-27,537.46,NONE,537.46,New,0
T002238,C0379,2024-01-30,650.38,NONE,650.38,New,0
T002239,C0379,2024-03-19,686.21,P_PAYDAY,636.21,New,1
T002240,C0380,2024-04-21,183.35,NONE,183.35,Loyal,0
T002241,C0380,2024-03-08,50.22,P_WELCOME,0.0,Loyal,1
T002242,C0381,2024-03-29,380.42,NONE,380.42,Loyal,0
T002243,C0381,2024-04-08,137.01,NONE,137.01,Loyal,0
T002244,C0382,2024-01-11,1570.99,NONE,1570.99,Champion,0
T002245,C0382,2024-01-25,1924.66,P_WEEKEND,1894.66,Champion,1
T002246,C0382,2024-02-23,649.06,P_PAYDAY,599.06,Champion,1
T002247,C0382,2024-04-27,2362.01,P_CHAMPION,1889.61,Champion,1
T002248,C0382,2024-04-12,2418.44,P_CHAMPION,1934.75,Champion,1
T002249,C0382,2024-01-17,1614.58,P_CHAMPION,1291.66,Champion,1
T002250,C0382,2024-04-01,1215.04,P_WEEKEND,1185.04,Champion,1
T002251,C0382,2024-03-04,1046.32,P_PAYDAY,996.32,Champion,1
T002252,C0382,2024-04-04,2328.44,NONE,2328.44,Champion,0
T002253,C0382,2024-01-04,959.4,P_WEEKEND,929.4,Champion,1
T002254,C0382,2024-01-19,1798.68,NONE,1798.68,Champion,0
T002255,C0382,2024-05-25,514.99,NONE,514.99,Champion,0
T002256,C0383,2024-06-21,375.9,NONE,375.9,Loyal,0
T002257,C0384,2024-06-04,288.71,NONE,288.71,New,0
T002258,C0384,2024-02-26,717.77,NONE,717.77,New,0
T002259,C0384,2024-05-26,691.46,P_PAYDAY,641.46,New,1
T002260,C0384,2024-03-11,897.58,NONE,897.58,New,0
T002261,C0384,2024-03-10,788.24,NONE,788.24,New,0
T002262,C0384,2024-05-03,853.73,P_WEEKEND,823.73,New,1
T002263,C0385,2024-05-29,111.15,P_WELCOME,11.15,New,1
T002264,C0386,2024-01-29,213.99,NONE,213.99,Loyal,0
T002265,C0386,2024-01-07,531.64,NONE,531.64,Loyal,0
T002266,C0386,2024-05-26,731.34,P_WEEKEND,701.34,Loyal,1
T002267,C0386,2024-05-28,423.71,P_WEEKEND,393.71,Loyal,1
T002268,C0386,2024-03-19,269.17,NONE,269.17,Loyal,0
T002269,C0386,2024-02-19,667.95,NONE,667.95,Loyal,0
T002270,C0386,2024-01-12,794.49,P_WEEKEND,764.49,Loyal,1
T002271,C0386,2024-05-30,579.11,P_LOYAL,492.24,Loyal,1
T002272,C0386,2024-04-27,867.0,NONE,867.0,Loyal,0
T002273,C0386,2024-01-02,850.57,P_LOYAL,722.98,Loyal,1
T002274,C0387,2024-02-12,521.54,NONE,521.54,Loyal,0
T002275,C0387,2024-01-31,539.1,NONE,539.1,Loyal,0
T002276,C0387,2024-01-07,922.97,P_WEEKEND,892.97,Loyal,1
T002277,C0387,2024-04-13,551.21,P_LOYAL,468.53,Loyal,1
T002278,C0387,2024-01-27,951.88,NONE,951.88,Loyal,0
T002279,C0387,2024-04-23,799.85,NONE,799.85,Loyal,0
T002280,C0387,2024-05-03,905.99,NONE,905.99,Loyal,0
T002281,C0387,2024-02-07,221.49,P_LOYAL,188.27,Loyal,1
T002282,C0387,2024-01-29,696.83,NONE,696.83,Loyal,0
T002283,C0387,2024-05-20,762.07,NONE,762.07,Loyal,0
T002284,C0388,2024-06-18,247.75,P_WEEKEND,217.75,At-Risk,1
T002285,C0388,2024-03-20,328.83,P_PAYDAY,278.83,At-Risk,1
T002286,C0388,2024-04-10,397.17,NONE,397.17,At-Risk,0
T002287,C0389,2024-04-04,198.38,NONE,198.38,New,0
T002288,C0389,2024-06-05,328.19,P_WINBACK,246.14,New,1
T002289,C0390,2024-04-30,602.9,P_PAYDAY,552.9,At-Risk,1
T002290,C0390,2024-01-31,683.2,NONE,683.2,At-Risk,0
T002291,C0390,2024-04-13,701.73,NONE,701.73,At-Risk,0
T002292,C0390,2024-04-04,630.02,P_PAYDAY,580.02,At-Risk,1
T002293,C0390,2024-06-06,555.48,NONE,555.48,At-Risk,0
T002294,C0390,2024-02-29,254.87,NONE,254.87,At-Risk,0
T002295,C0390,2024-02-15,449.29,P_LOYAL,381.9,At-Risk,1
T002296,C0390,2024-04-21,237.25,NONE,237.25,At-Risk,0
T002297,C0390,2024-02-14,334.26,NONE,334.26,At-Risk,0
T002298,C0390,2024-02-13,704.97,NONE,704.97,At-Risk,0
T002299,C0390,2024-03-08,478.79,P_PAYDAY,428.79,At-Risk,1
T002300,C0391,2024-06-02,167.42,P_MIDYEAR,0.0,Loyal,1
T002301,C0391,2024-03-16,66.92,P_WEEKEND,36.92,Loyal,1
T002302,C0392,2024-06-18,645.45,P_WEEKEND,615.45,Loyal,1
T002303,C0392,2024-05-01,906.56,P_LOYAL,770.58,Loyal,1
T002304,C0392,2024-02-10,461.19,NONE,461.19,Loyal,0
T002305,C0392,2024-06-21,471.14,NONE,471.14,Loyal,0
T002306,C0392,2024-05-31,753.54,NONE,753.54,Loyal,0
T002307,C0392,2024-02-21,709.34,P_LOYAL,602.94,Loyal,1
T002308,C0392,2024-02-11,597.85,P_WEEKEND,567.85,Loyal,1
T002309,C0392,2024-02-02,217.54,P_WEEKEND,187.54,Loyal,1
T002310,C0392,2024-04-15,966.88,P_PAYDAY,916.88,Loyal,1
T002311,C0392,2024-03-31,492.92,P_LOYAL,418.98,Loyal,1
T002312,C0393,2024-05-21,447.87,NONE,447.87,At-Risk,0
T002313,C0393,2024-02-22,598.07,NONE,598.07,At-Risk,0
T002314,C0393,2024-04-13,533.63,P_PAYDAY,483.63,At-Risk,1
T002315,C0393,2024-03-08,743.26,NONE,743.26,At-Risk,0
